source_id,distance_to_subway,lat,lng,id
309119382,2.541459,56.311336,44.03475,309119382
309119427,1.186938,56.334817,43.922254,309119427
309119513,1.354857,56.332262,43.873009,309119513
306813604,4.397795,56.208204,43.821508,306813604
306813696,5.643071,56.265032,44.018751,306813696
306813720,0.591869,56.310418,43.986538,306813720
306813865,0.657917,56.273645,43.912041,306813865
306814368,4.25634,56.239758,43.962562,306814368
306812700,1.309444,56.253822,43.857863,306812700
306799956,2.4766,56.33324,43.8548,306799956
306798346,4.146678,56.290839,43.859642,306798346
306798349,5.072783,56.262092,43.999096,306798349
306800058,1.178284,56.303601,43.999033,306800058
306800062,0.301376,56.276653,43.916541,306800062
306800064,4.92222,56.288651,43.843481,306800064
306796929,3.64134,56.319859,44.051747,306796929
306795524,1.731884,56.227335,43.866999,306795524
306792172,2.841138,56.305124,43.885127,306792172
306792442,5.51634,56.360217,43.81999,306792442
306792715,3.718519,56.349514,43.842313,306792715
306792788,0.590316,56.325769,43.928624,306792788
306792885,0.743016,56.282495,43.916326,306792885
306793120,4.694266,56.313623,44.069776,306793120
306793308,1.061488,56.265877,43.89411,306793308
306793457,1.919026,56.344386,43.92327,306793457
306788638,1.908937,56.306583,44.021905,306788638
306789076,3.00814,56.354168,43.864035,306789076
306789422,3.544177,56.309624,44.050696,306789422
306789472,5.765554,56.272095,44.049124,306789472
306789478,2.23042,56.318546,44.028938,306789478
306789482,0.754326,56.241949,43.870179,306789482
306789483,2.876573,56.218807,43.837813,306789483
306789499,2.895064,56.294061,44.024375,306789499
306789506,0.953023,56.33543,43.879935,306789506
306780885,1.483621,56.327096,43.873575,306780885
306786504,0.874138,56.305968,43.992826,306786504
306786998,1.310975,56.339003,43.929495,306786998
306787550,5.473699,56.202231,43.8063,306787550
306777635,4.756739,56.302163,44.067871,306777635
306785192,3.727412,56.235616,43.947264,306785192
306777247,1.72519,56.231023,43.877536,306777247
306780772,3.789684,56.275714,43.986655,306780772
306780777,1.114597,56.291703,43.950444,306780777
306781525,0.34779,56.321291,43.932037,306781525
306781748,5.150236,56.305229,44.075696,306781748
306782457,2.259565,56.293782,43.999968,306782457
306782679,1.497911,56.342685,43.929396,306782679
306784423,1.185405,56.335271,43.920754,306784423
306784687,3.773357,56.317467,44.05454,306784687
306778905,0.380358,56.279827,43.922272,306778905
306777240,0.334331,56.32237,43.930914,306777240
306777284,0.432493,56.313808,43.941146,306777284
306777362,4.607495,56.284684,44.046815,306777362
306777364,2.764203,56.293682,44.020099,306777364
306777512,2.198622,56.345688,43.867215,306777512
306778598,0.518921,56.270935,43.915543,306778598
306776215,6.055805,56.367537,43.818795,306776215
306773168,1.994653,56.224797,43.849437,306773168
306774025,3.51823,56.272595,43.979998,306774025
306774030,5.049399,56.291499,44.064952,306774030
306774038,0.966132,56.329083,43.929782,306774038
306774054,2.975728,56.287412,43.986259,306774054
306774060,1.931218,56.318316,43.878992,306774060
306774079,0.114892,56.275489,43.922084,306774079
306691852,5.471123,56.300809,44.079172,306691852
306772136,1.407128,56.23406,43.875578,306772136
306755124,5.049399,56.291499,44.064952,306755124
306770788,1.817023,56.321616,44.019695,306770788
306770504,1.03817,56.250152,43.849689,306770504
306764338,6.563792,56.360447,43.80065,306764338
306766543,1.596509,56.34057,43.917044,306766543
306766568,4.047338,56.341583,43.831138,306766568
306766571,0.455903,56.311521,43.944407,306766571
306688749,3.691896,56.296284,43.871715,306688749
306762059,1.053144,56.24493,43.841828,306762059
306682090,1.647421,56.317922,43.889529,306682090
306706000,0.992521,56.305779,44.000938,306706000
306709123,0.142849,56.309459,43.938325,306709123
306755853,0.114892,56.275489,43.922084,306755853
306680463,7.796835,56.377856,43.797604,306680463
306755274,4.456801,56.248666,43.977815,306755274
306679578,1.945714,56.258673,43.848269,306679578
306679668,4.398026,56.306313,43.84287,306679668
306743851,4.92222,56.288651,43.843481,306743851
306753335,2.406161,56.310682,44.032397,306753335
306753385,4.113426,56.291029,43.86037,306753385
306753397,0.327792,56.276409,43.926683,306753397
306736249,5.442552,56.307472,44.081122,306736249
306752175,1.154738,56.330675,43.930932,306752175
306671984,1.159679,56.333814,43.876117,306671984
306671580,5.121346,56.298737,44.072102,306671580
306749555,1.332023,56.232368,43.870601,306749555
306668390,1.168235,56.324286,43.993724,306668390
306750858,0.954373,56.29006,43.940463,306750858
306667468,1.571775,56.264127,43.874832,306667468
306667471,0.301376,56.276653,43.916541,306667471
306667473,3.030261,56.286767,43.9882,306667473
306667477,4.822529,56.311042,44.071689,306667477
306679580,1.991539,56.314092,44.0261,306679580
306666288,1.610023,56.319335,43.887822,306666288
306733143,0.635672,56.322584,43.936187,306733143
306749554,4.571614,56.207643,43.817834,306749554
306663867,4.157162,56.283919,44.034194,306663867
306663871,0.825685,56.263062,43.893113,306663871
306662810,1.224907,56.336399,43.917224,306662810
306662812,1.729449,56.234535,43.833618,306662812
306737771,4.571614,56.207643,43.817834,306737771
306738104,3.38688,56.278827,43.981355,306738104
306732989,1.785073,56.348387,43.933025,306732989
306658538,5.617804,56.274874,44.051657,306658538
306659138,1.001421,56.294101,43.951719,306659138
306657771,0.31124,56.277668,43.925911,306657771
306658173,0.851457,56.283665,43.941353,306658173
306658289,1.885951,56.272765,43.885145,306658289
306658583,5.283558,56.358582,43.822577,306658583
306655720,6.250153,56.310033,43.802877,306655720
306655725,0.340685,56.276134,43.915921,306655725
306733013,4.659075,56.238122,43.968724,306733013
306654904,1.447023,56.334348,43.871527,306654904
306654905,2.123202,56.268701,43.871041,306654905
306655053,4.329962,56.356013,43.838055,306655053
306727459,1.785073,56.348387,43.933025,306727459
306715037,2.351185,56.263322,43.851431,306715037
306715116,5.646567,56.288566,44.073046,306715116
306647123,5.949623,56.262277,44.019416,306647123
306647464,0.464584,56.313039,43.931157,306647464
306647163,3.681323,56.279787,43.986529,306647163
306666759,0.91583,56.243785,43.843571,306666759
306681872,0.561065,56.31558,43.938487,306681872
306709315,3.983584,56.239448,43.957118,306709315
306668400,4.348261,56.260598,43.985532,306668400
306707449,5.07493,56.29567,44.069147,306707449
306634177,0.143164,56.31251,43.994012,306634177
306706898,1.785073,56.348387,43.933025,306706898
306634187,0.815206,56.310288,43.982361,306634187
306634424,5.340777,56.261578,44.003345,306634424
306634426,1.950045,56.326213,44.016146,306634426
306706524,0.954338,56.279212,43.939008,306706524
306634209,4.576769,56.299241,44.063074,306634209
306624317,3.075465,56.336034,43.845368,306624317
306668434,1.434342,56.313638,44.017099,306668434
306703567,3.75194,56.29572,43.870341,306703567
306608113,5.924483,56.260018,44.012338,306608113
306635854,4.157162,56.283919,44.034194,306635854
306608108,0.371263,56.323053,43.930609,306608108
306637551,2.343535,56.324945,44.026046,306637551
306698749,2.243696,56.32191,43.86487,306698749
306698750,2.241864,56.316863,43.873808,306698750
306698266,5.363528,56.342146,43.809606,306698266
306670702,1.950045,56.326213,44.016146,306670702
306673239,4.694266,56.313623,44.069776,306673239
306673524,1.107133,56.323732,43.993311,306673524
306691092,1.379409,56.343463,43.907486,306691092
306692818,3.091635,56.306083,44.04191,306692818
306695238,1.224907,56.336399,43.917224,306695238
306696210,1.638462,56.22784,43.851234,306696210
306697017,4.576769,56.299241,44.063074,306697017
306685215,3.086147,56.347679,43.852222,306685215
306680227,3.672853,56.291638,44.037877,306680227
306679298,0.324904,56.24498,43.85807,306679298
306666285,3.439844,56.339747,43.840463,306666285
306670282,2.567537,56.226704,43.827132,306670282
306666814,5.182015,56.237792,43.979271,306666814
306666222,1.919026,56.344386,43.92327,306666222
306666287,0.908162,56.265642,43.89879,306666287
306659139,2.997026,56.30059,44.036116,306659139
306663986,1.933959,56.260163,43.855222,306663986
306653006,2.186957,56.345928,43.867817,306653006
306653007,1.623785,56.315945,43.892709,306653007
306653011,4.367784,56.235335,43.959813,306653011
306656695,1.224907,56.336399,43.917224,306656695
306657549,0.746555,56.274145,43.932711,306657549
306654655,2.332631,56.314387,43.878471,306654655
306652515,0.63282,56.310048,44.001612,306652515
306650882,4.756739,56.302163,44.067871,306650882
306607393,0.587678,56.329203,43.919317,306607393
306607394,0.34013,56.275054,43.926279,306607394
306649098,1.854882,56.300065,43.976953,306649098
306638032,4.778362,56.299056,44.066425,306638032
306636560,4.607495,56.284684,44.046815,306636560
306607338,0.651651,56.313768,43.983394,306607338
306633592,0.301376,56.276653,43.916541,306633592
306613012,0.579136,56.261433,43.895835,306613012
306614911,3.326966,56.3047,44.045126,306614911
306627301,1.328086,56.249577,43.841379,306627301
306612071,4.393708,56.236126,43.961241,306612071
306612074,3.302749,56.354263,43.857127,306612074
306607822,0.851457,56.283665,43.941353,306607822
306608155,1.170075,56.336583,43.930824,306608155
306607119,0.306235,56.322884,43.929297,306607119
306607143,1.722603,56.347449,43.932441,306607143
306607145,2.023245,56.314637,43.886259,306607145
306607328,2.534863,56.231198,43.822092,306607328
306607339,0.868064,56.337471,43.936133,306607339
306607342,4.92222,56.288651,43.843481,306607342
306607395,0.159263,56.30046,43.938586,306607395
306605472,0.692312,56.237647,43.865876,306605472
306605475,4.548547,56.23518,43.963119,306605475
306605478,7.938184,56.378006,43.794873,306605478
306605479,0.621482,56.331463,43.942224,306605479
306605896,5.525086,56.271286,44.039952,306605896
306606558,0.46796,56.324236,43.93033,306606558
306606565,3.382945,56.278183,43.981031,306606565
306604830,0.509875,56.32483,43.942655,306604830
306605098,3.184194,56.298152,44.036987,306605098
306605100,0.763018,56.332561,43.913792,306605100
306605334,5.150236,56.305229,44.075696,306605334
306603358,2.955186,56.287966,43.982945,306603358
306604097,1.135704,56.321646,43.982208,306604097
306601843,3.405131,56.31232,44.048881,306601843
306602041,5.658325,56.274799,44.052519,306602041
306602047,3.681323,56.279787,43.986529,306602047
306599083,2.515588,56.231738,43.821931,306599083
306599880,2.495641,56.232238,43.821841,306599880
306601018,4.48665,56.288101,44.049752,306601018
306601680,0.722902,56.311781,43.982819,306601680
306598410,3.818437,56.352861,43.844173,306598410
306598449,1.544109,56.269311,43.888999,306598449
306598525,1.908937,56.306583,44.021905,306598525
306598536,5.356808,56.29506,44.07363,306598536
306596635,3.284888,56.354806,43.858555,306596635
306596680,0.333391,56.264177,43.90984,306596680
306596898,4.466942,56.241489,43.96982,306596898
306597095,1.050784,56.337352,43.933025,306597095
306597136,6.246476,56.310378,43.802662,306597136
306597694,5.052805,56.256833,43.994928,306597694
306594869,1.04999,56.233554,43.850713,306594869
306596290,3.643404,56.334238,43.835962,306596290
306596315,2.152979,56.245615,43.82388,306596315
306593560,3.723578,56.345539,43.838837,306593560
306593858,3.949116,56.238202,43.955115,306593858
306593864,5.393198,56.267562,44.019892,306593864
306594174,0.61102,56.309908,44.000893,306594174
306594618,4.647583,56.314078,44.069021,306594618
306594626,0.952902,56.267002,43.928722,306594626
306594628,0.47666,56.318276,43.920081,306594628
306591172,4.576769,56.299241,44.063074,306591172
306591360,0.806241,56.270971,43.929908,306591360
306592506,2.73026,56.319939,44.036637,306592506
306592510,0.46796,56.324236,43.93033,306592510
306592514,6.781166,56.366316,43.802725,306592514
306592524,1.465259,56.253242,43.845547,306592524
306592526,1.597495,56.270956,43.888909,306592526
306592531,5.646567,56.288566,44.073046,306592531
306592534,1.994237,56.30889,44.024914,306592534
306592538,0.788164,56.273805,43.909588,306592538
306592559,1.623785,56.315945,43.892709,306592559
306569187,4.532472,56.207593,43.819146,306569187
306590417,3.901233,56.231818,43.944667,306590417
306590416,5.658719,56.274399,44.051657,306590416
306590419,1.475154,56.264092,43.877491,306590419
306590420,5.628241,56.269411,44.037418,306590420
306590892,3.042065,56.30447,44.040122,306590892
306591033,1.630452,56.325569,44.009589,306591033
306588831,2.951295,56.218001,43.838055,306588831
306588896,4.332415,56.20853,43.822586,306588896
306589192,0.838242,56.335475,43.936044,306589192
306587039,2.191983,56.269506,43.87123,306587039
306585513,0.216599,56.275499,43.918338,306585513
306582598,2.584606,56.219152,43.864717,306582598
306576869,1.785073,56.348387,43.933025,306576869
306574041,3.309285,56.343683,43.84473,306574041
306571763,1.168235,56.324286,43.993724,306571763
306571052,1.916689,56.229001,43.878147,306571052
306571094,1.051217,56.292643,43.950686,306571094
306571096,4.146678,56.290839,43.859642,306571096
306571098,2.424548,56.292368,43.986951,306571098
306566372,3.453944,56.27358,43.979612,306566372
306569188,0.813702,56.306508,43.994919,306569188
306569192,2.504072,56.292168,44.005016,306569192
306569194,2.020721,56.317418,44.02592,306569194
306569617,7.938184,56.378006,43.794873,306569617
306569927,2.21531,56.318541,43.870745,306569927
306567660,0.514607,56.317602,43.998638,306567660
306567665,5.556597,56.269891,44.036583,306567665
306568709,1.168235,56.324286,43.993724,306568709
306562877,0.977447,56.251987,43.863199,306562877
306562945,3.964745,56.238847,43.95613,306562945
306562946,3.805127,56.292438,44.04191,306562946
306563217,0.997603,56.332975,43.933995,306563217
306563259,1.351243,56.3379,43.874653,306563259
306567141,3.900424,56.297363,44.049573,306567141
306565348,0.868064,56.337471,43.936133,306565348
306563703,0.843119,56.254152,43.869829,306563703
306564022,2.997845,56.35328,43.862427,306564022
306564090,2.075869,56.223446,43.859822,306564090
306562240,0.645695,56.31243,44.004064,306562240
306555318,0.892031,56.320742,43.986745,306555318
306559344,1.86886,56.240873,43.827949,306559344
306559390,0.988026,56.3304,43.962957,306559390
306559414,5.48468,56.291868,44.073261,306559414
306559434,2.584606,56.219152,43.864717,306559434
306559476,3.74644,56.352467,43.845098,306559476
306559478,5.356808,56.29506,44.07363,306559478
306559482,0.803261,56.290919,43.935594,306559482
306559487,6.052588,56.360217,43.809839,306559487
306559542,2.73835,56.352278,43.866766,306559542
306559550,2.25286,56.313553,43.883079,306559550
306557686,3.218576,56.349475,43.851755,306557686
306558153,0.834435,56.247566,43.84888,306558153
306555570,5.363528,56.342146,43.809606,306555570
306556362,3.295637,56.284379,43.988029,306556362
306556698,3.949116,56.238202,43.955115,306556698
306554188,0.734329,56.261928,43.893032,306554188
306555537,0.524014,56.323772,43.940293,306555537
306555538,1.208677,56.290579,43.910981,306555538
306555541,1.495632,56.279852,43.950066,306555541
306553055,1.057832,56.282835,43.944434,306553055
306553088,4.292578,56.30035,43.858708,306553088
306553158,3.165006,56.285558,43.988056,306553158
306553165,2.075458,56.233379,43.828398,306553165
306552570,2.691805,56.230002,43.820394,306552570
306552569,0.788164,56.273805,43.909588,306552569
306552574,2.615307,56.32807,43.853605,306552574
306552575,4.875011,56.285298,44.053705,306552575
306552576,4.493769,56.288446,44.050408,306552576
306547938,-1.0,56.38897,43.741774,306547938
306549992,3.51823,56.272595,43.979998,306549992
306549997,5.658325,56.274799,44.052519,306549997
306550585,1.205886,56.343912,43.937867,306550585
306547953,2.696861,56.218441,43.867628,306547953
306545180,0.677051,56.332332,43.939996,306545180
306546244,1.554508,56.341917,43.914556,306546244
306546458,0.776735,56.260193,43.890014,306546458
306546459,1.920066,56.296614,43.991272,306546459
306546471,1.109072,56.31901,44.009193,306546471
306546484,1.817343,56.241654,43.828713,306546484
306546487,0.669945,56.293242,43.941065,306546487
306546490,0.915228,56.328579,43.930061,306546490
306546498,5.537263,56.287322,44.069641,306546498
306546505,4.572318,56.312764,44.067782,306546505
306546508,0.617424,56.2721,43.927581,306546508
306546514,4.628673,56.287492,43.84879,306546514
306546517,1.719198,56.309324,44.020512,306546517
306546521,4.329962,56.356013,43.838055,306546521
306546524,1.540639,56.287562,43.952348,306546524
306546527,2.300925,56.313643,43.881992,306546527
306546531,0.803594,56.342456,43.950542,306546531
306546533,1.312737,56.28963,43.908268,306546533
306546930,6.133185,56.364451,43.813082,306546930
306543465,1.708029,56.313738,43.894982,306543465
306543466,2.537778,56.219728,43.866173,306543466
306543467,1.053144,56.24493,43.841828,306543467
306542019,1.03389,56.293502,43.920646,306542019
306539799,1.749294,56.346951,43.930699,306539799
306540293,2.370219,56.309369,43.887687,306540293
306540699,4.146678,56.290839,43.859642,306540699
306540839,5.594323,56.360058,43.81831,306540839
306539653,0.915571,56.277488,43.936053,306539653
306537955,4.305028,56.359569,43.843823,306537955
306536666,4.13505,56.259158,43.980456,306536666
306536755,5.658325,56.274799,44.052519,306536755
306516381,0.955897,56.30903,43.981076,306516381
306536102,2.000157,56.331398,44.000363,306536102
306536208,4.242284,56.259618,43.982819,306536208
306514711,2.178003,56.224327,43.872829,306514711
306530032,3.51823,56.272595,43.979998,306530032
306524786,2.075458,56.233379,43.828398,306524786
306523729,3.199436,56.316544,44.045387,306523729
306523967,1.438572,56.319968,43.891325,306523967
306523224,5.658325,56.274799,44.052519,306523224
306523261,5.559966,56.364406,43.824554,306523261
306523262,5.658325,56.274799,44.052519,306523262
306521924,1.358231,56.343658,43.906318,306521924
306522485,1.623785,56.315945,43.892709,306522485
306520084,1.896823,56.33059,43.999051,306520084
306520085,0.927774,56.342436,43.941972,306520085
306520087,5.780676,56.270841,44.046357,306520087
306512600,4.278263,56.341613,43.82732,306512600
306512614,4.197924,56.259538,43.981948,306512614
306517306,4.97037,56.297628,44.06877,306517306
306517310,5.42271,56.267667,44.022012,306517310
306517314,0.114892,56.275489,43.922084,306517314
306512900,6.480547,56.367064,43.809516,306512900
306512901,4.62853,56.287242,43.848125,306512901
306512903,2.920549,56.215894,43.861232,306512903
306512905,4.263606,56.293342,44.052151,306512905
306513243,3.095355,56.343493,43.848305,306513243
306513281,0.574759,56.308595,43.945799,306513281
306514553,1.854882,56.300065,43.976953,306514553
306515087,1.128372,56.269491,43.896015,306515087
306515199,5.922413,56.283864,44.073001,306515199
306515508,3.528817,56.294641,44.039341,306515508
306515514,0.66387,56.262527,43.89641,306515514
306516415,1.395098,56.341273,43.8775,306516415
306510406,4.085922,56.290305,43.860307,306510406
306511393,1.798599,56.345399,43.926953,306511393
306511564,1.460589,56.23442,43.877159,306511564
306511665,5.718213,56.359808,43.815678,306511665
306511673,1.474079,56.313943,43.901405,306511673
306511678,6.803592,56.361509,43.797272,306511678
306511680,2.309183,56.309988,43.887894,306511680
306511684,1.879308,56.267262,43.874302,306511684
306511687,2.594137,56.313224,43.87344,306511687
306511691,0.939441,56.300605,43.953121,306511691
306511694,2.502308,56.310702,43.8821,306511694
306511700,1.722603,56.347449,43.932441,306511700
306512576,2.220196,56.22218,43.860729,306512576
306512606,0.734431,56.327186,43.926198,306512606
306512608,0.46796,56.324236,43.93033,306512608
306512612,2.432312,56.220228,43.856803,306512612
306512615,3.983584,56.239448,43.957118,306512615
306512617,5.413533,56.291673,44.071797,306512617
306512620,1.001421,56.294101,43.951719,306512620
306512622,5.665332,56.294891,44.078894,306512622
306512704,4.998597,56.233384,43.969668,306512704
306507069,2.631877,56.325714,44.030654,306507069
306505913,2.060804,56.322489,44.023324,306505913
306505988,1.104859,56.308176,43.919919,306505988
306506377,0.295233,56.301319,43.940661,306506377
306503549,0.518451,56.307806,43.930519,306503549
306503579,2.052244,56.343907,43.867754,306503579
306504591,5.924483,56.260018,44.012338,306504591
306504598,0.623985,56.307272,43.945359,306504598
306504599,5.012289,56.222661,43.953121,306504599
306504602,1.19374,56.28994,43.948386,306504602
306504609,1.745401,56.274619,43.949375,306504609
306501983,1.690064,56.302548,43.911645,306501983
306502217,0.630551,56.276698,43.911223,306502217
306503014,4.874885,56.292253,44.062481,306503014
306499670,4.467529,56.208204,43.81937,306499670
306501741,6.73254,56.361833,43.79888,306501741
306501750,0.92615,56.310662,43.980061,306501750
306501847,3.208109,56.333639,43.842978,306501847
306501850,3.285551,56.302413,44.042898,306501850
306499111,0.845096,56.326852,43.93846,306499111
306499114,1.292913,56.336907,43.874994,306499114
306499781,2.020211,56.271501,43.88121,306499781
306499785,0.922419,56.332796,43.935352,306499785
306499788,0.781849,56.291888,43.931274,306499788
306496130,1.601181,56.315126,44.019686,306496130
306496369,7.938184,56.378006,43.794873,306496369
306496370,2.98891,56.336369,43.846841,306496370
306496373,5.393198,56.267562,44.019892,306496373
306496374,2.161564,56.224923,43.874383,306496374
306496416,0.939441,56.300605,43.953121,306496416
306497522,5.050682,56.30493,44.073953,306497522
306497845,3.815898,56.31903,44.054864,306497845
306497850,0.224482,56.311821,43.993185,306497850
306497855,3.109549,56.302897,43.883277,306497855
306478738,2.339666,56.262512,43.849338,306478738
306495446,0.496734,56.312445,43.929935,306495446
306496072,0.655628,56.27289,43.912957,306496072
306467267,1.609611,56.256853,43.856857,306467267
306467269,4.341918,56.261083,43.985801,306467269
306493623,5.413533,56.291673,44.071797,306493623
306493202,3.96151,56.23433,43.950255,306493202
306490010,1.023504,56.260433,43.880752,306490010
306491635,4.675731,56.298922,44.064566,306491635
306489979,1.684826,56.265647,43.875578,306489979
306488392,2.169411,56.2281,43.882414,306488392
306464886,2.147741,56.328409,44.016578,306464886
306482677,2.081977,56.225278,43.872811,306482677
306478737,1.379409,56.343463,43.907486,306478737
306479849,0.734431,56.327186,43.926198,306479849
306478340,1.813038,56.310577,44.022641,306478340
306478718,0.2882,56.325424,43.916712,306478718
306478735,1.574793,56.228696,43.866316,306478735
306478736,1.040744,56.337391,43.879746,306478736
306477765,5.665332,56.294891,44.078894,306477765
306477453,1.675018,56.260478,43.862687,306477453
306477701,6.661507,56.364182,43.802608,306477701
306476555,0.949825,56.327501,43.88351,306476555
306461276,2.87323,56.322829,44.037418,306461276
306462486,4.093893,56.260578,43.980995,306462486
306465219,4.552075,56.314197,44.067476,306465219
306476179,0.710614,56.247001,43.865274,306476179
306462483,3.971055,56.269161,43.985181,306462483
306469916,5.414852,56.300809,44.078229,306469916
306472663,0.565087,56.310083,43.987697,306472663
306472664,2.476763,56.345279,43.861142,306472664
306472666,1.338742,56.338015,43.914718,306472666
306472667,2.758052,56.21731,43.859705,306472667
306472708,5.400184,56.358288,43.820035,306472708
306472818,8.270687,56.381809,43.79358,306472818
306460373,1.527739,56.320128,43.887678,306460373
306460378,2.335049,56.319325,44.030322,306460378
306460393,0.950763,56.319429,43.982379,306460393
306460394,3.063582,56.303032,44.039476,306460394
306465127,0.845743,56.307117,44.000435,306465127
306465152,0.49012,56.323223,43.920206,306465152
306466436,1.277306,56.230822,43.86213,306466436
306462289,2.254221,56.346796,43.867736,306462289
306462395,0.481369,56.28307,43.921024,306462395
306462399,1.884719,56.258668,43.852123,306462399
306462438,1.975832,56.34924,43.929917,306462438
306464996,0.804464,56.3193,43.985505,306464996
306460734,5.442552,56.307472,44.081122,306460734
306460952,1.205006,56.338654,43.87795,306460952
306461046,3.213257,56.284974,43.99129,306461046
306459915,2.401497,56.350896,43.872488,306459915
306459935,2.584606,56.219152,43.864717,306459935
306458139,1.105794,56.257818,43.922254,306458139
306446877,2.705009,56.227435,43.823188,306446877
306453455,4.301333,56.262347,43.986026,306453455
306453456,0.431904,56.28364,43.921419,306453456
306454245,1.623785,56.315945,43.892709,306454245
306452082,5.451737,56.358163,43.81893,306452082
306444042,1.756134,56.226919,43.86593,306444042
306446866,1.874527,56.318156,43.881453,306446866
306446876,1.297219,56.324656,43.98634,306446876
306450675,1.788233,56.302752,43.972946,306450675
306451225,3.818437,56.352861,43.844173,306451225
306416758,3.876886,56.358248,43.85118,306416758
306449324,0.987308,56.320378,44.004612,306449324
306445041,1.445165,56.330864,43.871877,306445041
306446865,2.296983,56.308885,44.029971,306446865
306446869,5.660134,56.265172,44.020584,306446869
306446875,0.049972,56.314048,43.993257,306446875
306446878,0.461094,56.322699,43.940329,306446878
306447254,3.327682,56.340884,43.842816,306447254
306445074,3.607951,56.343868,43.839717,306445074
306445384,1.423933,56.281601,43.949958,306445384
306444191,0.821375,56.311541,44.006561,306444191
306389100,2.311089,56.229702,43.828075,306389100
306397289,7.796835,56.377856,43.797604,306397289
306439517,0.24683,56.311826,43.940544,306439517
306439965,1.520202,56.340784,43.927114,306439965
306440005,5.205123,56.20512,43.806596,306440005
306437543,2.76068,56.221124,43.834175,306437543
306388045,3.607262,56.358337,43.857908,306388045
306436168,4.192638,56.293737,44.051244,306436168
306388488,2.517627,56.310458,44.034158,306388488
306431693,1.289197,56.252942,43.850901,306431693
306430958,1.338229,56.233229,43.872649,306430958
306386783,1.03385,56.265982,43.895736,306386783
306386784,1.461706,56.260778,43.871293,306386784
306379693,1.19374,56.28994,43.948386,306379693
306424814,3.142452,56.285573,43.993697,306424814
306424815,3.184194,56.298152,44.036987,306424815
306421607,3.44657,56.294916,44.038047,306421607
306421716,1.569187,56.326862,43.872236,306421716
306421840,1.689312,56.33313,43.867529,306421840
306377550,4.788304,56.236861,43.969461,306377550
306419956,1.67071,56.317587,44.020045,306419956
306374255,2.340779,56.324461,44.026522,306374255
306374259,6.647633,56.36125,43.799877,306374259
306419766,0.574759,56.308595,43.945799,306419766
306372409,5.052805,56.256833,43.994928,306372409
306370148,3.852448,56.298302,44.049573,306370148
306370149,3.06679,56.300035,44.036844,306370149
306370151,0.277917,56.301189,43.935909,306370151
306402259,1.110212,56.331892,43.87706,306402259
306369707,5.584627,56.356747,43.815041,306369707
306367488,0.458026,56.31204,43.98723,306367488
306368406,0.851457,56.283665,43.941353,306368406
306368407,1.018428,56.321621,43.985406,306368407
306368408,4.429547,56.230592,43.954414,306368408
306368409,1.629392,56.22759,43.861906,306368409
306368883,6.650098,56.361494,43.800066,306368883
306368904,3.949116,56.238202,43.955115,306368904
306415456,0.446128,56.274644,43.91496,306415456
306414919,4.548547,56.23518,43.963119,306414919
306413174,4.756719,56.233294,43.964906,306413174
306412057,4.476245,56.298477,44.060784,306412057
306412280,2.87323,56.322829,44.037418,306412280
306374939,3.959476,56.232313,43.946913,306374939
306411521,0.669945,56.293242,43.941065,306411521
306410333,0.635672,56.322584,43.936187,306410333
306342277,1.0769,56.269081,43.896661,306342277
306362869,5.747712,56.287257,44.073558,306362869
306398236,6.012386,56.284464,44.075462,306398236
306408853,2.406158,56.31887,43.865822,306408853
306407988,1.533155,56.239283,43.833797,306407988
306395219,1.502473,56.325953,43.874419,306395219
306400778,1.744978,56.256243,43.846032,306400778
306400644,5.750398,56.260278,44.009535,306400644
306398223,0.459567,56.331912,43.945242,306398223
306398224,5.396682,56.286662,44.066156,306398224
306368983,2.239317,56.22242,43.865768,306368983
306397288,6.517035,56.364845,43.806102,306397288
306397292,2.358195,56.233209,43.823467,306397292
306397461,1.744978,56.256243,43.846032,306397461
306397007,0.66387,56.262527,43.89641,306397007
306397008,2.142876,56.22728,43.880141,306397008
306396273,3.74644,56.352467,43.845098,306396273
306396416,4.12049,56.231238,43.948656,306396416
306396954,1.361591,56.256788,43.862256,306396954
306396013,0.584569,56.315326,43.941308,306396013
306393848,2.766729,56.322929,44.035505,306393848
306393849,1.817402,56.237842,43.829701,306393849
306392532,0.74718,56.29024,43.935675,306392532
306373758,1.294853,56.335021,43.924788,306373758
306391037,1.623785,56.315945,43.892709,306391037
306362069,0.945204,56.233584,43.858779,306362069
306365577,4.367784,56.235335,43.959813,306365577
306365687,3.720928,56.342201,43.83687,306365687
306361970,0.779182,56.282475,43.915005,306361970
306365366,0.17873,56.314971,43.995889,306365366
306365367,4.329962,56.356013,43.838055,306365367
306365369,1.635001,56.269191,43.886034,306365369
306365382,2.254545,56.293547,43.994012,306365382
306365384,2.370214,56.301678,44.025408,306365384
306365475,6.519868,56.361703,43.802671,306365475
306362866,1.788095,56.313329,43.893832,306362866
306363243,1.116192,56.290245,43.946841,306363243
306363336,4.788304,56.236861,43.969461,306363336
306363337,0.398731,56.332606,43.94526,306363337
306363339,7.961554,56.380523,43.798197,306363339
306358627,1.395261,56.324656,44.005169,306358627
306358864,2.615307,56.32807,43.853605,306358864
306359125,1.780729,56.340545,43.869209,306359125
306326291,4.022958,56.239958,43.958358,306326291
306353874,1.153768,56.304131,44.00065,306353874
306357187,1.426275,56.302333,43.983636,306357187
306352528,0.783756,56.239173,43.869541,306352528
306353641,1.592369,56.325943,43.872721,306353641
